VENERA-16 KS-18-6V Ep1-5-10-65>30,a ID=VG D=UT S=14400
UT            p>30+      p>60+     p1-65+     p1-11+      p5-8+     a7-24+     p1-70-      p1-9-     p5-10-     a7-22-    xHGI,km    yHGI,km    zHGI,km
84122111  1.919E+01  1.932E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.875E+00  9.419E-01  2.636E-01  3.006E-02 -7.386E+07  7.878E+07 -5.214E+06
84122115  1.919E+01  1.932E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.875E+00  9.120E-01  2.938E-01  4.009E-02 -7.422E+07  7.844E+07 -5.196E+06
84122119  1.919E+01  1.932E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.732E+00  9.727E-01  2.735E-01  3.006E-02 -7.457E+07  7.810E+07 -5.179E+06
84122123  1.901E+01  1.910E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.920E+00  1.030E+00  2.838E-01  3.006E-02 -7.492E+07  7.776E+07 -5.161E+06
84122203  1.901E+01  1.910E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.753E+00  9.506E-01  2.636E-01  3.006E-02 -7.528E+07  7.742E+07 -5.143E+06
84122207  1.888E+01  1.910E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.710E+00  7.907E-01  2.735E-01  3.006E-02 -7.563E+07  7.708E+07 -5.126E+06
84122211  1.901E+01  1.901E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.677E+00  8.710E-01  2.735E-01  2.004E-02 -7.598E+07  7.673E+07 -5.108E+06
84122215  1.910E+01  1.919E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.764E+00  9.506E-01  2.838E-01  4.009E-02 -7.633E+07  7.638E+07 -5.090E+06
84122219  1.919E+01  1.932E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.688E+00  9.616E-01  2.838E-01 -9.999E+99 -7.667E+07  7.603E+07 -5.072E+06
84122223  1.888E+01  1.910E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.667E+00  8.299E-01  2.735E-01  3.006E-02 -7.702E+07  7.568E+07 -5.053E+06
84122303  1.888E+01  1.910E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.477E+00  7.482E-01  2.938E-01  3.006E-02 -7.736E+07  7.533E+07 -5.035E+06
84122307  1.901E+01  1.901E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.416E+00  6.180E-01  2.838E-01  3.006E-02 -7.770E+07  7.498E+07 -5.017E+06
84122319 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.266E+00  4.864E-01  2.523E-01  3.508E-02 -7.872E+07  7.392E+07 -4.961E+06
84122323  1.888E+01  1.888E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.335E+00  5.260E-01  2.938E-01  3.006E-02 -7.905E+07  7.356E+07 -4.942E+06
84122403  1.901E+01  1.910E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.634E+00  7.482E-01  3.436E-01  5.012E-02 -7.939E+07  7.320E+07 -4.924E+06
84122407  1.901E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.656E+00  8.492E-01  3.436E-01  5.012E-02 -7.972E+07  7.283E+07 -4.905E+06
84122411  1.910E+01  1.919E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.732E+00  9.120E-01  3.548E-01  6.109E-02 -8.005E+07  7.247E+07 -4.885E+06
84122423  1.919E+01  1.919E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  5.200E+00  1.459E+00  4.150E-01  6.109E-02 -8.103E+07  7.138E+07 -4.827E+06
84122503  1.919E+01  1.932E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  5.495E+00  1.722E+00  4.864E-01  9.120E-02 -8.135E+07  7.101E+07 -4.807E+06
84122507  1.910E+01  1.919E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  5.333E+00  1.531E+00  4.656E-01  7.112E-02 -8.167E+07  7.064E+07 -4.788E+06
84122519  1.932E+01  1.932E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  5.598E+00  1.820E+00  5.200E-01  8.610E-02 -8.263E+07  6.952E+07 -4.729E+06
84122603  1.910E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  5.333E+00  1.489E+00  5.662E-01  8.110E-02 -8.326E+07  6.877E+07 -4.688E+06
84122607  1.910E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  7.962E+00  1.489E+00  5.058E-01  6.109E-02 -8.357E+07  6.839E+07 -4.668E+06
84122611  1.910E+01  1.919E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  5.408E+00  1.589E+00  4.864E-01  8.110E-02 -8.387E+07  6.801E+07 -4.648E+06
84122615  1.919E+01  1.932E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  5.105E+00  1.300E+00  4.656E-01  6.109E-02 -8.418E+07  6.763E+07 -4.627E+06
84122619  1.932E+01  1.932E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.932E+00  1.279E+00  4.446E-01  7.112E-02 -8.449E+07  6.725E+07 -4.607E+06
84122623  1.910E+01  1.919E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  5.164E+00  1.309E+00  4.560E-01  8.110E-02 -8.479E+07  6.687E+07 -4.586E+06
84122707  1.910E+01  1.919E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.831E+00  1.009E+00  3.846E-01  4.009E-02 -8.540E+07  6.610E+07 -4.545E+06
84122715  1.910E+01  1.941E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.875E+00  9.311E-01  4.046E-01  4.009E-02 -8.599E+07  6.533E+07 -4.503E+06
84122719 -9.999E+99  1.941E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.634E+00  8.913E-01 -9.999E+99 -9.999E+99 -8.628E+07  6.494E+07 -4.482E+06
84122723 -9.999E+99  1.919E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.519E+00  8.204E-01  3.648E-01  4.009E-02 -8.657E+07  6.455E+07 -4.460E+06
84122803  1.919E+01  1.919E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.753E+00  8.492E-01  4.046E-01  3.006E-02 -8.686E+07  6.416E+07 -4.439E+06
84122811  1.910E+01  1.932E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.753E+00 -9.999E+99  3.750E-01  3.006E-02 -8.743E+07  6.337E+07 -4.396E+06
84122819  1.932E+01  1.941E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.508E+00  7.379E-01 -9.999E+99  4.009E-02 -8.800E+07  6.259E+07 -4.353E+06
84122915  1.932E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.508E+00  5.970E-01  3.236E-01  3.006E-02 -8.937E+07  6.061E+07 -4.243E+06
84122919  1.950E+01  1.959E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.285E+00  5.572E-01  3.034E-01 -9.999E+99 -8.964E+07  6.021E+07 -4.221E+06
84122923 -9.999E+99  1.950E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.467E+00  5.058E-01  3.236E-01  3.006E-02 -8.991E+07  5.980E+07 -4.199E+06
84123003 -9.999E+99  1.941E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.457E+00  5.058E-01  3.236E-01 -9.999E+99 -9.017E+07  5.940E+07 -4.176E+06
84123019 -9.999E+99  1.941E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.645E+00 -9.999E+99  3.648E-01  4.009E-02 -9.121E+07  5.778E+07 -4.086E+06
84123023 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.355E+00  4.046E-01  2.838E-01  2.004E-02 -9.146E+07  5.738E+07 -4.063E+06
84123103  1.941E+01  1.941E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.395E+00  4.345E-01  3.034E-01  3.006E-02 -9.171E+07  5.697E+07 -4.040E+06
84123107  1.941E+01  1.950E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.315E+00  4.246E-01  3.141E-01  3.006E-02 -9.196E+07  5.656E+07 -4.016E+06
84123111 -9.999E+99  1.950E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.285E+00  3.750E-01  2.938E-01  2.004E-02 -9.221E+07  5.615E+07 -3.993E+06
84123123 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.217E+00  3.034E-01  2.636E-01  2.004E-02 -9.295E+07  5.490E+07 -3.922E+06
85010103  1.919E+01  1.941E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  3.936E+00  2.223E-01 -9.999E+99  2.004E-02 -9.319E+07  5.448E+07 -3.898E+06
85010115  1.950E+01  1.950E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.295E+00  3.281E-01  2.799E-01  2.404E-02 -9.391E+07  5.320E+07 -3.825E+06
85010123  1.959E+01  1.968E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.276E+00  3.802E-01  2.938E-01  3.006E-02 -9.438E+07  5.234E+07 -3.776E+06
85010219  1.950E+01  1.959E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.130E+00  2.838E-01  2.735E-01  3.006E-02 -9.553E+07  5.016E+07 -3.650E+06
85010303  1.941E+01  1.950E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.305E+00  3.034E-01  2.535E-01  2.004E-02 -9.598E+07  4.927E+07 -3.598E+06
85010307  1.932E+01  1.950E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.256E+00  3.236E-01  2.735E-01  2.004E-02 -9.621E+07  4.883E+07 -3.572E+06
85010311  1.941E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.276E+00 -9.999E+99 -9.999E+99  3.006E-02 -9.643E+07  4.838E+07 -3.546E+06
85010319 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.111E+00  4.446E-01  2.535E-01  2.004E-02 -9.686E+07  4.748E+07 -3.494E+06
85010323  1.941E+01  1.950E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.406E+00  4.764E-01  2.735E-01  3.006E-02 -9.708E+07  4.703E+07 -3.468E+06
85010407  1.932E+01  1.932E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.519E+00  5.662E-01  2.679E-01 -9.999E+99 -9.750E+07  4.612E+07 -3.415E+06
85010411  1.932E+01  1.941E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.677E+00  7.798E-01  2.535E-01  3.006E-02 -9.771E+07  4.566E+07 -3.388E+06
85010415  1.941E+01  1.941E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.667E+00  7.379E-01  2.735E-01  3.006E-02 -9.792E+07  4.520E+07 -3.362E+06
85010423  1.941E+01  1.941E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.426E+00  5.572E-01  2.838E-01  2.004E-02 -9.833E+07  4.428E+07 -3.308E+06
85010503  1.932E+01  1.941E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.315E+00  4.560E-01  2.535E-01  2.004E-02 -9.854E+07  4.382E+07 -3.280E+06
85010507  1.919E+01  1.932E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.335E+00  4.046E-01  2.636E-01  3.006E-02 -9.874E+07  4.336E+07 -3.253E+06
85010511  1.919E+01  1.932E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.305E+00  3.846E-01  2.838E-01  3.006E-02 -9.894E+07  4.289E+07 -3.226E+06
85010619  1.941E+01  1.950E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.102E+00  3.750E-01  2.323E-01  2.004E-02 -1.005E+08  3.914E+07 -3.005E+06
85010715 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.207E+00  3.436E-01  2.938E-01  2.004E-02 -1.014E+08  3.676E+07 -2.864E+06
85010803 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.130E+00  2.938E-01  2.594E-01  2.004E-02 -1.019E+08  3.533E+07 -2.778E+06
85010807  1.950E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.285E+00  2.938E-01  2.427E-01  3.006E-02 -1.020E+08  3.485E+07 -2.750E+06
85010811  1.950E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.246E+00  2.938E-01  2.323E-01  2.004E-02 -1.022E+08  3.437E+07 -2.721E+06
85010815  1.959E+01  1.968E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.227E+00  2.838E-01  2.535E-01  2.004E-02 -1.024E+08  3.389E+07 -2.693E+06
85010819  1.968E+01  1.982E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.150E+00  2.535E-01  2.636E-01  1.002E-02 -1.025E+08  3.340E+07 -2.664E+06
85010903  1.959E+01  1.968E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.188E+00  3.141E-01 -9.999E+99  2.004E-02 -1.028E+08  3.244E+07 -2.607E+06
85010907  1.959E+01  1.968E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.335E+00  3.334E-01  2.535E-01  2.004E-02 -1.030E+08  3.196E+07 -2.578E+06
85010911  1.959E+01  1.959E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.315E+00  3.034E-01  2.838E-01  2.004E-02 -1.031E+08  3.147E+07 -2.549E+06
85010915  1.968E+01  1.991E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.436E+00  3.141E-01  2.636E-01  2.004E-02 -1.033E+08  3.099E+07 -2.520E+06
85010923  1.991E+01  1.991E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.266E+00  2.938E-01  2.427E-01  1.002E-02 -1.036E+08  3.002E+07 -2.462E+06
85011011 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.477E+00  2.938E-01  3.034E-01  2.004E-02 -1.040E+08  2.857E+07 -2.376E+06
85011015  2.000E+01  2.000E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  3.236E-01  2.636E-01  2.004E-02 -1.041E+08  2.809E+07 -2.347E+06
85011019  2.009E+01  2.018E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.111E+00  3.034E-01  2.223E-01  2.004E-02 -1.043E+08  2.760E+07 -2.318E+06
85011023  2.009E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.325E+00  3.334E-01  2.535E-01  1.002E-02 -1.044E+08  2.712E+07 -2.289E+06
85011103  1.991E+01  2.009E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  3.034E-01  2.636E-01  3.006E-02 -1.045E+08  2.663E+07 -2.260E+06
85011207 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.775E+00  7.516E-01  2.825E-01  3.311E-02 -1.054E+08  2.325E+07 -2.056E+06
85011215  1.991E+01  2.018E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  6.281E-01 -9.999E+99  2.004E-02 -1.056E+08  2.229E+07 -1.999E+06
85011219  2.000E+01  2.018E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.667E+00  7.194E-01  2.938E-01  2.004E-02 -1.057E+08  2.181E+07 -1.970E+06
85011223  2.000E+01  1.991E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.645E+00  5.572E-01  2.636E-01  3.006E-02 -1.058E+08  2.132E+07 -1.941E+06
85011303  1.991E+01  1.991E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.645E+00  4.864E-01  2.838E-01  1.002E-02 -1.059E+08  2.084E+07 -1.912E+06
85011307  1.982E+01  1.968E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.613E+00  4.764E-01  2.838E-01  2.004E-02 -1.060E+08  2.036E+07 -1.883E+06
85011311  1.959E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.436E+00  4.046E-01  2.535E-01  3.006E-02 -1.061E+08  1.988E+07 -1.854E+06
85011323  1.968E+01  1.968E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.406E+00  3.436E-01 -9.999E+99  2.004E-02 -1.064E+08  1.844E+07 -1.768E+06
85011403  1.982E+01  1.959E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.246E+00  3.034E-01  2.838E-01  1.002E-02 -1.065E+08  1.797E+07 -1.739E+06
85011407  1.932E+01  1.950E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.355E+00  3.141E-01  2.735E-01  2.004E-02 -1.066E+08  1.749E+07 -1.710E+06
85011503 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.335E+00  3.034E-01  2.636E-01  2.004E-02 -1.069E+08  1.512E+07 -1.567E+06
85011519 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.188E+00  2.636E-01  2.636E-01  2.004E-02 -1.072E+08  1.322E+07 -1.453E+06
85011611  1.968E+01  1.968E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.236E+00  2.938E-01  2.636E-01  3.006E-02 -1.074E+08  1.131E+07 -1.337E+06
85011823 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.236E+00  2.938E-01  2.679E-01  2.004E-02 -1.079E+08  4.050E+06 -8.972E+05
85011903  1.968E+01  1.968E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.227E+00  2.735E-01  2.636E-01  2.004E-02 -1.080E+08  3.563E+06 -8.675E+05
85011907  1.950E+01  1.968E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.217E+00  2.838E-01  2.735E-01  2.004E-02 -1.080E+08  3.075E+06 -8.379E+05
85011911  1.950E+01  1.968E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.295E+00  2.636E-01  2.535E-01  2.004E-02 -1.080E+08  2.587E+06 -8.082E+05
85011915  1.968E+01  1.982E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.207E+00  2.938E-01  2.636E-01  3.006E-02 -1.080E+08  2.098E+06 -7.784E+05
85011919  1.982E+01  1.991E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.083E+00  2.938E-01  2.735E-01  2.004E-02 -1.080E+08  1.610E+06 -7.487E+05
85011923  1.968E+01  1.968E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.315E+00  2.938E-01  2.636E-01  2.004E-02 -1.080E+08  1.121E+06 -7.189E+05
85012015 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  2.535E-01  1.002E-02 -1.080E+08 -8.363E+05 -5.994E+05
85012019 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.074E+00  3.141E-01  2.323E-01  2.004E-02 -1.080E+08 -1.326E+06 -5.695E+05
85012023  1.982E+01  1.982E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.285E+00  2.938E-01  2.636E-01  2.004E-02 -1.080E+08 -1.816E+06 -5.395E+05
85012103  1.982E+01  1.991E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.276E+00  3.141E-01  2.427E-01  2.004E-02 -1.080E+08 -2.306E+06 -5.096E+05
85012107  1.968E+01  1.982E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.395E+00  3.334E-01  2.735E-01  3.006E-02 -1.080E+08 -2.796E+06 -4.796E+05
85012407  2.118E+01  2.028E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  6.592E+00  2.529E+00  7.079E-01  4.009E-02 -1.074E+08 -1.161E+07  6.134E+04
85012411  2.000E+01  1.982E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  6.053E+00  1.950E+00  6.180E-01  3.006E-02 -1.073E+08 -1.210E+07  9.140E+04
85012415  2.000E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  5.781E+00  1.679E+00  5.260E-01  3.006E-02 -1.073E+08 -1.258E+07  1.214E+05
85012419  2.000E+01  2.000E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  6.714E+00 -9.999E+99 -9.999E+99  3.006E-02 -1.072E+08 -1.307E+07  1.515E+05
85012423  1.991E+01  1.991E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  5.248E+00  1.239E+00  3.945E-01  4.009E-02 -1.072E+08 -1.356E+07  1.815E+05
85012503  1.968E+01  1.982E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  5.248E+00  1.230E+00  4.046E-01  4.009E-02 -1.071E+08 -1.404E+07  2.115E+05
85012603  2.000E+01  1.982E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.721E+00  6.592E-01  2.938E-01  3.006E-02 -1.067E+08 -1.695E+07  3.912E+05
85012607  1.982E+01  1.982E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.688E+00  6.887E-01  3.141E-01  3.006E-02 -1.066E+08 -1.743E+07  4.211E+05
85012611  1.968E+01  1.968E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.592E+00  4.764E-01  2.938E-01  2.004E-02 -1.065E+08 -1.791E+07  4.510E+05
85012615  1.982E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.457E+00  4.446E-01  2.735E-01  2.004E-02 -1.064E+08 -1.839E+07  4.808E+05
85012619  2.000E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.295E+00  4.764E-01  2.838E-01  3.006E-02 -1.063E+08 -1.887E+07  5.106E+05
85012623  1.991E+01  2.028E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.436E+00  4.764E-01  2.535E-01  3.006E-02 -1.063E+08 -1.935E+07  5.404E+05
85012703  1.968E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.446E+00  4.246E-01  2.838E-01  2.004E-02 -1.062E+08 -1.983E+07  5.702E+05
85012707  1.968E+01  1.959E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.539E+00  4.046E-01  2.838E-01  2.004E-02 -1.061E+08 -2.031E+07  5.999E+05
85012711  1.982E+01  1.959E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.467E+00  4.656E-01  2.838E-01  2.004E-02 -1.060E+08 -2.079E+07  6.296E+05
85012715  1.991E+01  1.959E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.436E+00  4.046E-01  2.735E-01  2.004E-02 -1.059E+08 -2.127E+07  6.593E+05
85012719 -9.999E+99  1.932E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.150E+00  3.034E-01  2.535E-01  2.004E-02 -1.058E+08 -2.175E+07  6.889E+05
85012723 -9.999E+99  1.910E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.083E+00  3.334E-01  2.735E-01  2.004E-02 -1.057E+08 -2.222E+07  7.186E+05
85012803 -9.999E+99  1.879E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.102E+00  3.034E-01  2.535E-01  2.004E-02 -1.056E+08 -2.270E+07  7.481E+05
85012807 -9.999E+99  1.862E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.083E+00  2.735E-01  2.535E-01  2.004E-02 -1.055E+08 -2.317E+07  7.777E+05
85012811 -9.999E+99  1.862E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.009E+00  2.735E-01  2.535E-01  3.006E-02 -1.054E+08 -2.365E+07  8.072E+05
85012815  1.879E+01  1.879E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.046E+00  2.938E-01  2.427E-01  2.004E-02 -1.053E+08 -2.412E+07  8.366E+05
85012819  1.888E+01  1.888E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  3.999E+00  2.535E-01  2.427E-01  2.004E-02 -1.052E+08 -2.459E+07  8.660E+05
85012823 -9.999E+99  1.888E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  3.990E+00  2.735E-01  2.427E-01  2.004E-02 -1.051E+08 -2.506E+07  8.954E+05
85012903  1.879E+01  1.820E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.074E+00  2.735E-01  2.636E-01  2.004E-02 -1.050E+08 -2.553E+07  9.247E+05
85012919 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  3.972E+00  2.938E-01  2.323E-01  2.004E-02 -1.045E+08 -2.740E+07  1.042E+06
85012923  1.919E+01  1.910E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.188E+00  3.034E-01  2.838E-01  3.006E-02 -1.044E+08 -2.786E+07  1.071E+06
85013003  1.950E+01  1.932E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.266E+00  3.236E-01  2.838E-01  3.006E-02 -1.042E+08 -2.833E+07  1.100E+06
85013007  1.919E+01  1.919E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.236E+00  2.838E-01  2.636E-01  2.004E-02 -1.041E+08 -2.879E+07  1.129E+06
85013011  1.919E+01  1.919E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.207E+00  3.034E-01  2.636E-01  2.004E-02 -1.040E+08 -2.925E+07  1.158E+06
85013015  1.919E+01  1.919E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.217E+00  2.735E-01  2.535E-01  2.004E-02 -1.039E+08 -2.972E+07  1.186E+06
85013019  1.941E+01  1.941E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.018E+00  2.535E-01  2.427E-01  2.004E-02 -1.037E+08 -3.017E+07  1.215E+06
85013023  1.919E+01  1.919E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.227E+00  2.938E-01  2.735E-01  2.004E-02 -1.036E+08 -3.063E+07  1.244E+06
85013103  1.932E+01  1.932E+01 -9.999E+99 -9.999E+99 -9.999E+99 -9.999E+99  4.236E+00  2.938E-01  2.535E-01  2.004E-02 -1.035E+08 -3.109E+07  1.273E+06
